date,ingredient,students_present,meals_served,opening_stock,received_quantity,closing_stock,consumption,day_of_week,month,holiday,current_stock,minimum_stock
2026-01-26,Wheat,408,408,233.38,0.0,122.84,110.54,Monday,1,0,122.84,60
2026-01-26,Oil,408,408,80.0,0.0,57.39,22.61,Monday,1,0,57.39,15
2026-01-27,Rice,431,431,424.48,0.0,228.52,195.96,Tuesday,1,0,228.52,100
2026-01-27,Dal,431,431,200.0,0.0,140.26,59.74,Tuesday,1,0,140.26,35
2026-01-27,Wheat,431,431,122.84,346.04,350.0,118.88,Tuesday,1,0,350.0,60
2026-01-27,Oil,431,431,57.39,0.0,33.64,23.75,Tuesday,1,0,33.64,15
2026-01-28,Rice,442,442,228.52,577.41,600.0,205.93,Wednesday,1,0,600.0,100
2026-01-28,Dal,442,442,140.26,0.0,79.36,60.9,Wednesday,1,0,79.36,35
2026-01-28,Wheat,442,442,350.0,0.0,233.82,116.18,Wednesday,1,0,233.82,60
2026-01-28,Oil,442,442,33.64,70.19,80.0,23.83,Wednesday,1,0,80.0,15
2026-01-29,Rice,434,434,600.0,0.0,401.07,198.93,Thursday,1,0,401.07,100
2026-01-29,Dal,434,434,79.36,186.12,200.0,65.48,Thursday,1,0,200.0,35
2026-01-29,Wheat,434,434,233.82,0.0,113.95,119.87,Thursday,1,0,113.95,60
2026-01-29,Oil,434,434,80.0,0.0,56.68,23.32,Thursday,1,0,56.68,15
2026-01-30,Rice,457,457,401.07,0.0,175.91,225.16,Friday,1,0,175.91,100
2026-01-30,Dal,457,457,200.0,0.0,129.26,70.74,Friday,1,0,129.26,35
2026-01-30,Wheat,457,457,113.95,428.37,350.0,192.32,Friday,1,0,350.0,60
2026-01-30,Oil,457,457,56.68,0.0,31.24,25.44,Friday,1,0,31.24,15
2026-01-31,Rice,0,0,175.91,0.0,175.91,0.0,Saturday,1,0,175.91,100
2026-01-31,Dal,0,0,129.26,0.0,129.26,0.0,Saturday,1,0,129.26,35
2026-01-31,Wheat,0,0,350.0,0.0,350.0,0.0,Saturday,1,0,350.0,60
2026-01-31,Oil,0,0,31.24,0.0,31.24,0.0,Saturday,1,0,31.24,15
2026-02-01,Rice,0,0,175.91,0.0,175.91,0.0,Sunday,2,0,175.91,100
2026-02-01,Dal,0,0,129.26,0.0,129.26,0.0,Sunday,2,0,129.26,35
2026-02-01,Wheat,0,0,350.0,0.0,350.0,0.0,Sunday,2,0,350.0,60
2026-02-01,Oil,0,0,31.24,0.0,31.24,0.0,Sunday,2,0,31.24,15
2026-02-02,Rice,418,418,175.91,620.11,600.0,196.02,Monday,2,0,600.0,100
2026-02-02,Dal,418,418,129.26,0.0,67.41,61.85,Monday,2,0,67.41,35
2026-02-02,Wheat,418,418,350.0,0.0,241.25,108.75,Monday,2,0,241.25,60
2026-02-02,Oil,418,418,31.24,72.16,80.0,23.4,Monday,2,0,80.0,15
2026-02-03,Rice,432,432,600.0,0.0,403.4,196.6,Tuesday,2,0,403.4,100
2026-02-03,Dal,432,432,67.41,198.79,200.0,66.2,Tuesday,2,0,200.0,35
2026-02-03,Wheat,432,432,241.25,0.0,133.84,107.41,Tuesday,2,0,133.84,60
2026-02-03,Oil,432,432,80.0,0.0,56.82,23.18,Tuesday,2,0,56.82,15
2026-02-04,Rice,474,474,403.4,0.0,190.48,212.92,Wednesday,2,0,190.48,100
2026-02-04,Dal,474,474,200.0,0.0,130.91,69.09,Wednesday,2,0,130.91,35
2026-02-04,Wheat,474,474,133.84,343.91,350.0,127.75,Wednesday,2,0,350.0,60
2026-02-04,Oil,474,474,56.82,0.0,30.23,26.59,Wednesday,2,0,30.23,15
2026-02-05,Rice,505,505,190.48,648.59,600.0,239.07,Thursday,2,0,600.0,100
2026-02-05,Dal,505,505,130.91,0.0,52.91,78.0,Thursday,2,0,52.91,35
2026-02-05,Wheat,505,505,350.0,0.0,225.47,124.53,Thursday,2,0,225.47,60
2026-02-05,Oil,505,505,30.23,78.68,80.0,28.91,Thursday,2,0,80.0,15
2026-02-06,Rice,440,440,600.0,0.0,395.42,204.58,Friday,2,0,395.42,100
2026-02-06,Dal,440,440,52.91,207.6,200.0,60.51,Friday,2,0,200.0,35
2026-02-06,Wheat,440,440,225.47,0.0,113.0,112.47,Friday,2,0,113.0,60
2026-02-06,Oil,440,440,80.0,0.0,56.56,23.44,Friday,2,0,56.56,15
2026-02-07,Rice,0,0,395.42,0.0,395.42,0.0,Saturday,2,0,395.42,100
2026-02-07,Dal,0,0,200.0,0.0,200.0,0.0,Saturday,2,0,200.0,35
2026-02-07,Wheat,0,0,113.0,0.0,113.0,0.0,Saturday,2,0,113.0,60
2026-02-07,Oil,0,0,56.56,0.0,56.56,0.0,Saturday,2,0,56.56,15
2026-02-08,Rice,0,0,395.42,0.0,395.42,0.0,Sunday,2,0,395.42,100
2026-02-08,Dal,0,0,200.0,0.0,200.0,0.0,Sunday,2,0,200.0,35
2026-02-08,Wheat,0,0,113.0,0.0,113.0,0.0,Sunday,2,0,113.0,60
2026-02-08,Oil,0,0,56.56,0.0,56.56,0.0,Sunday,2,0,56.56,15
2026-02-09,Rice,444,444,395.42,0.0,191.22,204.2,Monday,2,0,191.22,100
2026-02-09,Dal,444,444,200.0,0.0,137.32,62.68,Monday,2,0,137.32,35
2026-02-09,Wheat,444,444,113.0,361.75,350.0,124.75,Monday,2,0,350.0,60
2026-02-09,Oil,444,444,56.56,0.0,32.25,24.31,Monday,2,0,32.25,15
2026-02-10,Rice,480,480,191.22,647.65,600.0,238.87,Tuesday,2,0,600.0,100
2026-02-10,Dal,480,480,137.32,0.0,65.98,71.34,Tuesday,2,0,65.98,35
2026-02-10,Wheat,480,480,350.0,0.0,228.06,121.94,Tuesday,2,0,228.06,60
2026-02-10,Oil,480,480,32.25,75.81,80.0,28.06,Tuesday,2,0,80.0,15
2026-02-11,Rice,419,419,600.0,0.0,407.22,192.78,Wednesday,2,0,407.22,100
2026-02-11,Dal,419,419,65.98,192.94,200.0,58.92,Wednesday,2,0,200.0,35
2026-02-11,Wheat,419,419,228.06,0.0,121.37,106.69,Wednesday,2,0,121.37,60
2026-02-11,Oil,419,419,80.0,0.0,56.49,23.51,Wednesday,2,0,56.49,15
2026-02-12,Rice,477,477,407.22,0.0,181.27,225.95,Thursday,2,0,181.27,100
2026-02-12,Dal,477,477,200.0,0.0,134.16,65.84,Thursday,2,0,134.16,35
2026-02-12,Wheat,477,477,121.37,367.79,350.0,139.16,Thursday,2,0,350.0,60
2026-02-12,Oil,477,477,56.49,0.0,28.97,27.52,Thursday,2,0,28.97,15
2026-02-13,Rice,465,465,181.27,638.87,600.0,220.14,Friday,2,0,600.0,100
2026-02-13,Dal,465,465,134.16,0.0,68.11,66.05,Friday,2,0,68.11,35
2026-02-13,Wheat,465,465,350.0,0.0,226.72,123.28,Friday,2,0,226.72,60
2026-02-13,Oil,465,465,28.97,78.15,80.0,27.12,Friday,2,0,80.0,15
2026-02-14,Rice,0,0,600.0,0.0,600.0,0.0,Saturday,2,0,600.0,100
2026-02-14,Dal,0,0,68.11,0.0,68.11,0.0,Saturday,2,0,68.11,35
2026-02-14,Wheat,0,0,226.72,0.0,226.72,0.0,Saturday,2,0,226.72,60
2026-02-14,Oil,0,0,80.0,0.0,80.0,0.0,Saturday,2,0,80.0,15
2026-02-15,Rice,0,0,600.0,0.0,600.0,0.0,Sunday,2,0,600.0,100
2026-02-15,Dal,0,0,68.11,0.0,68.11,0.0,Sunday,2,0,68.11,35
2026-02-15,Wheat,0,0,226.72,0.0,226.72,0.0,Sunday,2,0,226.72,60
2026-02-15,Oil,0,0,80.0,0.0,80.0,0.0,Sunday,2,0,80.0,15
2026-02-16,Rice,430,430,600.0,0.0,399.2,200.8,Monday,2,0,399.2,100
2026-02-16,Dal,430,430,68.11,193.12,200.0,61.23,Monday,2,0,200.0,35
2026-02-16,Wheat,430,430,226.72,0.0,113.83,112.89,Monday,2,0,113.83,60
2026-02-16,Oil,430,430,80.0,0.0,55.83,24.17,Monday,2,0,55.83,15
2026-02-17,Rice,416,416,399.2,0.0,196.99,202.21,Tuesday,2,0,196.99,100
2026-02-17,Dal,416,416,200.0,0.0,134.74,65.26,Tuesday,2,0,134.74,35
2026-02-17,Wheat,416,416,113.83,348.51,350.0,112.34,Tuesday,2,0,350.0,60
2026-02-17,Oil,416,416,55.83,0.0,32.9,22.93,Tuesday,2,0,32.9,15
2026-02-18,Rice,472,472,196.99,638.37,600.0,235.36,Wednesday,2,0,600.0,100
2026-02-18,Dal,472,472,134.74,0.0,65.96,68.78,Wednesday,2,0,65.96,35
2026-02-18,Wheat,472,472,350.0,0.0,230.58,119.42,Wednesday,2,0,230.58,60
2026-02-18,Oil,472,472,32.9,72.96,80.0,25.86,Wednesday,2,0,80.0,15
2026-02-19,Rice,442,442,600.0,0.0,387.25,212.75,Thursday,2,0,387.25,100
2026-02-19,Dal,442,442,65.96,200.87,200.0,66.83,Thursday,2,0,200.0,35
2026-02-19,Wheat,442,442,230.58,0.0,112.93,117.65,Thursday,2,0,112.93,60
2026-02-19,Oil,442,442,80.0,0.0,54.44,25.56,Thursday,2,0,54.44,15
2026-02-20,Rice,484,484,387.25,0.0,168.67,218.58,Friday,2,0,168.67,100
2026-02-20,Dal,484,484,200.0,0.0,133.24,66.76,Friday,2,0,133.24,35
2026-02-20,Wheat,484,484,112.93,358.93,350.0,121.86,Friday,2,0,350.0,60
2026-02-20,Oil,484,484,54.44,0.0,29.76,24.68,Friday,2,0,29.76,15
2026-02-21,Rice,0,0,168.67,0.0,168.67,0.0,Saturday,2,0,168.67,100
2026-02-21,Dal,0,0,133.24,0.0,133.24,0.0,Saturday,2,0,133.24,35
2026-02-21,Wheat,0,0,350.0,0.0,350.0,0.0,Saturday,2,0,350.0,60
2026-02-21,Oil,0,0,29.76,0.0,29.76,0.0,Saturday,2,0,29.76,15
2026-02-22,Rice,0,0,168.67,0.0,168.67,0.0,Sunday,2,0,168.67,100
2026-02-22,Dal,0,0,133.24,0.0,133.24,0.0,Sunday,2,0,133.24,35
2026-02-22,Wheat,0,0,350.0,0.0,350.0,0.0,Sunday,2,0,350.0,60
2026-02-22,Oil,0,0,29.76,0.0,29.76,0.0,Sunday,2,0,29.76,15
2026-02-23,Rice,463,463,168.67,658.52,600.0,227.19,Monday,2,0,600.0,100
2026-02-23,Dal,463,463,133.24,0.0,63.72,69.52,Monday,2,0,63.72,35
2026-02-23,Wheat,463,463,350.0,0.0,228.78,121.22,Monday,2,0,228.78,60
2026-02-23,Oil,463,463,29.76,74.8,80.0,24.56,Monday,2,0,80.0,15
2026-02-24,Rice,419,419,600.0,0.0,399.16,200.84,Tuesday,2,0,399.16,100
2026-02-24,Dal,419,419,63.72,192.13,200.0,55.85,Tuesday,2,0,200.0,35
2026-02-24,Wheat,419,419,228.78,0.0,114.37,114.41,Tuesday,2,0,114.37,60
2026-02-24,Oil,419,419,80.0,0.0,56.65,23.35,Tuesday,2,0,56.65,15
2026-02-25,Rice,464,464,399.16,0.0,188.17,210.99,Wednesday,2,0,188.17,100
2026-02-25,Dal,464,464,200.0,0.0,131.57,68.43,Wednesday,2,0,131.57,35
2026-02-25,Wheat,464,464,114.37,350.42,350.0,114.79,Wednesday,2,0,350.0,60
2026-02-25,Oil,464,464,56.65,0.0,32.39,24.26,Wednesday,2,0,32.39,15
2026-02-26,Rice,440,440,188.17,627.57,600.0,215.74,Thursday,2,0,600.0,100
2026-02-26,Dal,440,440,131.57,0.0,65.26,66.31,Thursday,2,0,65.26,35
2026-02-26,Wheat,440,440,350.0,0.0,233.51,116.49,Thursday,2,0,233.51,60
2026-02-26,Oil,440,440,32.39,71.94,80.0,24.33,Thursday,2,0,80.0,15
2026-02-27,Rice,454,454,600.0,0.0,388.07,211.93,Friday,2,0,388.07,100
2026-02-27,Dal,454,454,65.26,198.0,200.0,63.26,Friday,2,0,200.0,35
2026-02-27,Wheat,454,454,233.51,0.0,115.07,118.44,Friday,2,0,115.07,60
2026-02-27,Oil,454,454,80.0,0.0,53.34,26.66,Friday,2,0,53.34,15
2026-02-28,Rice,0,0,388.07,0.0,388.07,0.0,Saturday,2,0,388.07,100
2026-02-28,Dal,0,0,200.0,0.0,200.0,0.0,Saturday,2,0,200.0,35
2026-02-28,Wheat,0,0,115.07,0.0,115.07,0.0,Saturday,2,0,115.07,60
2026-02-28,Oil,0,0,53.34,0.0,53.34,0.0,Saturday,2,0,53.34,15
2026-03-01,Rice,0,0,388.07,0.0,388.07,0.0,Sunday,3,0,388.07,100
2026-03-01,Dal,0,0,200.0,0.0,200.0,0.0,Sunday,3,0,200.0,35
2026-03-01,Wheat,0,0,115.07,0.0,115.07,0.0,Sunday,3,0,115.07,60
2026-03-01,Oil,0,0,53.34,0.0,53.34,0.0,Sunday,3,0,53.34,15
2026-03-02,Rice,435,435,388.07,0.0,199.47,188.6,Monday,3,0,199.47,100
2026-03-02,Dal,435,435,200.0,0.0,137.87,62.13,Monday,3,0,137.87,35
2026-03-02,Wheat,435,435,115.07,348.02,350.0,113.09,Monday,3,0,350.0,60
2026-03-02,Oil,435,435,53.34,0.0,30.95,22.39,Monday,3,0,30.95,15
2026-03-03,Rice,385,385,199.47,594.42,600.0,193.89,Tuesday,3,0,600.0,100
2026-03-03,Dal,385,385,137.87,0.0,79.77,58.1,Tuesday,3,0,79.77,35
2026-03-03,Wheat,385,385,350.0,0.0,250.87,99.13,Tuesday,3,0,250.87,60
2026-03-03,Oil,385,385,30.95,71.07,80.0,22.02,Tuesday,3,0,80.0,15
2026-03-04,Rice,449,449,600.0,0.0,401.34,198.66,Wednesday,3,0,401.34,100
2026-03-04,Dal,449,449,79.77,186.47,200.0,66.24,Wednesday,3,0,200.0,35
2026-03-04,Wheat,449,449,250.87,0.0,133.87,117.0,Wednesday,3,0,133.87,60
2026-03-04,Oil,449,449,80.0,0.0,54.45,25.55,Wednesday,3,0,54.45,15
2026-03-05,Rice,426,426,401.34,0.0,185.34,216.0,Thursday,3,0,185.34,100
2026-03-05,Dal,426,426,200.0,0.0,137.87,62.13,Thursday,3,0,137.87,35
2026-03-05,Wheat,426,426,133.87,331.15,350.0,115.02,Thursday,3,0,350.0,60
2026-03-05,Oil,426,426,54.45,0.0,30.58,23.87,Thursday,3,0,30.58,15
2026-03-06,Rice,503,503,185.34,662.56,600.0,247.9,Friday,3,0,600.0,100
2026-03-06,Dal,503,503,137.87,0.0,63.38,74.49,Friday,3,0,63.38,35
2026-03-06,Wheat,503,503,350.0,0.0,221.44,128.56,Friday,3,0,221.44,60
2026-03-06,Oil,503,503,30.58,77.03,80.0,27.61,Friday,3,0,80.0,15
2026-03-07,Rice,0,0,600.0,0.0,600.0,0.0,Saturday,3,0,600.0,100
2026-03-07,Dal,0,0,63.38,0.0,63.38,0.0,Saturday,3,0,63.38,35
2026-03-07,Wheat,0,0,221.44,0.0,221.44,0.0,Saturday,3,0,221.44,60
2026-03-07,Oil,0,0,80.0,0.0,80.0,0.0,Saturday,3,0,80.0,15
2026-03-08,Rice,0,0,600.0,0.0,600.0,0.0,Sunday,3,0,600.0,100
2026-03-08,Dal,0,0,63.38,0.0,63.38,0.0,Sunday,3,0,63.38,35
2026-03-08,Wheat,0,0,221.44,0.0,221.44,0.0,Sunday,3,0,221.44,60
2026-03-08,Oil,0,0,80.0,0.0,80.0,0.0,Sunday,3,0,80.0,15
2026-03-09,Rice,434,434,600.0,0.0,393.56,206.44,Monday,3,0,393.56,100
2026-03-09,Dal,434,434,63.38,193.95,200.0,57.33,Monday,3,0,200.0,35
2026-03-09,Wheat,434,434,221.44,0.0,108.26,113.18,Monday,3,0,108.26,60
2026-03-09,Oil,434,434,80.0,0.0,58.05,21.95,Monday,3,0,58.05,15
2026-03-10,Rice,416,416,393.56,0.0,197.09,196.47,Tuesday,3,0,197.09,100
2026-03-10,Dal,416,416,200.0,0.0,140.86,59.14,Tuesday,3,0,140.86,35
2026-03-10,Wheat,416,416,108.26,344.75,350.0,103.01,Tuesday,3,0,350.0,60
2026-03-10,Oil,416,416,58.05,0.0,33.95,24.1,Tuesday,3,0,33.95,15
2026-03-11,Rice,425,425,197.09,587.31,600.0,184.4,Wednesday,3,0,600.0,100
2026-03-11,Dal,425,425,140.86,0.0,79.28,61.58,Wednesday,3,0,79.28,35
2026-03-11,Wheat,425,425,350.0,0.0,236.0,114.0,Wednesday,3,0,236.0,60
2026-03-11,Oil,425,425,33.95,69.67,80.0,23.62,Wednesday,3,0,80.0,15
2026-03-12,Rice,441,441,600.0,0.0,386.12,213.88,Thursday,3,0,386.12,100
2026-03-12,Dal,441,441,79.28,185.53,200.0,64.81,Thursday,3,0,200.0,35
2026-03-12,Wheat,441,441,236.0,0.0,118.53,117.47,Thursday,3,0,118.53,60
2026-03-12,Oil,441,441,80.0,0.0,55.29,24.71,Thursday,3,0,55.29,15
2026-03-13,Rice,443,443,386.12,0.0,167.26,218.86,Friday,3,0,167.26,100
2026-03-13,Dal,443,443,200.0,0.0,133.88,66.12,Friday,3,0,133.88,35
2026-03-13,Wheat,443,443,118.53,355.19,350.0,123.72,Friday,3,0,350.0,60
2026-03-13,Oil,443,443,55.29,0.0,31.98,23.31,Friday,3,0,31.98,15
2026-03-14,Rice,0,0,167.26,0.0,167.26,0.0,Saturday,3,0,167.26,100
2026-03-14,Dal,0,0,133.88,0.0,133.88,0.0,Saturday,3,0,133.88,35
2026-03-14,Wheat,0,0,350.0,0.0,350.0,0.0,Saturday,3,0,350.0,60
2026-03-14,Oil,0,0,31.98,0.0,31.98,0.0,Saturday,3,0,31.98,15
2026-03-15,Rice,0,0,167.26,0.0,167.26,0.0,Sunday,3,0,167.26,100
2026-03-15,Dal,0,0,133.88,0.0,133.88,0.0,Sunday,3,0,133.88,35
2026-03-15,Wheat,0,0,350.0,0.0,350.0,0.0,Sunday,3,0,350.0,60
2026-03-15,Oil,0,0,31.98,0.0,31.98,0.0,Sunday,3,0,31.98,15
2026-03-16,Rice,423,423,167.26,631.16,600.0,198.42,Monday,3,0,600.0,100
2026-03-16,Dal,423,423,133.88,0.0,71.73,62.15,Monday,3,0,71.73,35
2026-03-16,Wheat,423,423,350.0,0.0,244.75,105.25,Monday,3,0,244.75,60
2026-03-16,Oil,423,423,31.98,72.79,80.0,24.77,Monday,3,0,80.0,15
2026-03-17,Rice,400,400,600.0,0.0,411.56,188.44,Tuesday,3,0,411.56,100
2026-03-17,Dal,400,400,71.73,190.21,200.0,61.94,Tuesday,3,0,200.0,35
2026-03-17,Wheat,400,400,244.75,0.0,136.37,108.38,Tuesday,3,0,136.37,60
2026-03-17,Oil,400,400,80.0,0.0,57.3,22.7,Tuesday,3,0,57.3,15
2026-03-18,Rice,462,462,411.56,0.0,186.54,225.02,Wednesday,3,0,186.54,100
2026-03-18,Dal,462,462,200.0,0.0,135.13,64.87,Wednesday,3,0,135.13,35
2026-03-18,Wheat,462,462,136.37,348.45,350.0,134.82,Wednesday,3,0,350.0,60
2026-03-18,Oil,462,462,57.3,0.0,33.63,23.67,Wednesday,3,0,33.63,15
2026-03-19,Rice,468,468,186.54,628.57,600.0,215.11,Thursday,3,0,600.0,100
2026-03-19,Dal,468,468,135.13,0.0,67.38,67.75,Thursday,3,0,67.38,35
2026-03-19,Wheat,468,468,350.0,0.0,220.87,129.13,Thursday,3,0,220.87,60
2026-03-19,Oil,468,468,33.63,73.09,80.0,26.72,Thursday,3,0,80.0,15
2026-03-20,Rice,456,456,600.0,0.0,390.15,209.85,Friday,3,0,390.15,100
2026-03-20,Dal,456,456,67.38,202.24,200.0,69.62,Friday,3,0,200.0,35
2026-03-20,Wheat,456,456,220.87,0.0,94.39,126.48,Friday,3,0,94.39,60
2026-03-20,Oil,456,456,80.0,0.0,55.62,24.38,Friday,3,0,55.62,15
2026-03-21,Rice,0,0,390.15,0.0,390.15,0.0,Saturday,3,0,390.15,100
2026-03-21,Dal,0,0,200.0,0.0,200.0,0.0,Saturday,3,0,200.0,35
2026-03-21,Wheat,0,0,94.39,0.0,94.39,0.0,Saturday,3,0,94.39,60
2026-03-21,Oil,0,0,55.62,0.0,55.62,0.0,Saturday,3,0,55.62,15
2026-03-22,Rice,0,0,390.15,0.0,390.15,0.0,Sunday,3,0,390.15,100
2026-03-22,Dal,0,0,200.0,0.0,200.0,0.0,Sunday,3,0,200.0,35
2026-03-22,Wheat,0,0,94.39,0.0,94.39,0.0,Sunday,3,0,94.39,60
2026-03-22,Oil,0,0,55.62,0.0,55.62,0.0,Sunday,3,0,55.62,15
2026-03-23,Rice,515,515,390.15,0.0,167.4,222.75,Monday,3,0,167.4,100
2026-03-23,Dal,515,515,200.0,0.0,120.19,79.81,Monday,3,0,120.19,35
2026-03-23,Wheat,515,515,94.39,386.14,350.0,130.53,Monday,3,0,350.0,60
2026-03-23,Oil,515,515,55.62,0.0,27.02,28.6,Monday,3,0,27.02,15
2026-03-24,Rice,491,491,167.4,657.16,600.0,224.56,Tuesday,3,0,600.0,100
2026-03-24,Dal,491,491,120.19,0.0,48.31,71.88,Tuesday,3,0,48.31,35
2026-03-24,Wheat,491,491,350.0,0.0,224.87,125.13,Tuesday,3,0,224.87,60
2026-03-24,Oil,491,491,27.02,79.67,80.0,26.69,Tuesday,3,0,80.0,15
2026-03-25,Rice,459,459,600.0,0.0,387.07,212.93,Wednesday,3,0,387.07,100
2026-03-25,Dal,459,459,48.31,220.11,200.0,68.42,Wednesday,3,0,200.0,35
2026-03-25,Wheat,459,459,224.87,0.0,108.81,116.06,Wednesday,3,0,108.81,60
2026-03-25,Oil,459,459,80.0,0.0,54.05,25.95,Wednesday,3,0,54.05,15
2026-03-26,Rice,493,493,387.07,0.0,145.89,241.18,Thursday,3,0,145.89,100
2026-03-26,Dal,493,493,200.0,0.0,130.18,69.82,Thursday,3,0,130.18,35
2026-03-26,Wheat,493,493,108.81,368.57,350.0,127.38,Thursday,3,0,350.0,60
2026-03-26,Oil,493,493,54.05,0.0,26.73,27.32,Thursday,3,0,26.73,15
2026-03-27,Rice,440,440,145.89,656.88,600.0,202.77,Friday,3,0,600.0,100
2026-03-27,Dal,440,440,130.18,0.0,66.19,63.99,Friday,3,0,66.19,35
2026-03-27,Wheat,440,440,350.0,0.0,236.18,113.82,Friday,3,0,236.18,60
2026-03-27,Oil,440,440,26.73,78.06,80.0,24.79,Friday,3,0,80.0,15
2026-03-28,Rice,0,0,600.0,0.0,600.0,0.0,Saturday,3,0,600.0,100
2026-03-28,Dal,0,0,66.19,0.0,66.19,0.0,Saturday,3,0,66.19,35
2026-03-28,Wheat,0,0,236.18,0.0,236.18,0.0,Saturday,3,0,236.18,60
2026-03-28,Oil,0,0,80.0,0.0,80.0,0.0,Saturday,3,0,80.0,15
2026-03-29,Rice,0,0,600.0,0.0,600.0,0.0,Sunday,3,0,600.0,100
2026-03-29,Dal,0,0,66.19,0.0,66.19,0.0,Sunday,3,0,66.19,35
2026-03-29,Wheat,0,0,236.18,0.0,236.18,0.0,Sunday,3,0,236.18,60
2026-03-29,Oil,0,0,80.0,0.0,80.0,0.0,Sunday,3,0,80.0,15
2026-03-30,Rice,501,501,600.0,0.0,354.82,245.18,Monday,3,0,354.82,100
2026-03-30,Dal,501,501,66.19,206.81,200.0,73.0,Monday,3,0,200.0,35
2026-03-30,Wheat,501,501,236.18,0.0,108.25,127.93,Monday,3,0,108.25,60
2026-03-30,Oil,501,501,80.0,0.0,53.84,26.16,Monday,3,0,53.84,15
2026-03-31,Rice,480,480,354.82,0.0,119.65,235.17,Tuesday,3,0,119.65,100
2026-03-31,Dal,480,480,200.0,0.0,128.54,71.46,Tuesday,3,0,128.54,35
2026-03-31,Wheat,480,480,108.25,364.5,350.0,122.75,Tuesday,3,0,350.0,60
2026-03-31,Oil,480,480,53.84,0.0,27.8,26.04,Tuesday,3,0,27.8,15
